title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
"Top Stock Movers Now: Tesla, AutoZone, Newmont, and More",2025-05-27 23:50:40,Yahoo,https://finnhub.io/api/news?id=3f7f7013eeaa60ad44adb389caf86f0a03aa6c2274613248aa52f9613400b459,U.S. equities took off at midday on word President Donald Trump was delaying new tariffs on European Union imports.,U.S. equities took off at midday on word President Donald Trump was delaying new tariffs on European Union imports.,0.40177286602556705
Top Midday Stories: Stocks Bounce on 50% EU Tariff Delay; Salesforce Acquires Informatica for $8 Billion,2025-05-27 23:48:51,Yahoo,https://finnhub.io/api/news?id=8bcb409191c2262d126f9b4ffa37727967fad206961180c5dc3e4b068d753414,All three major US stock indexes were up over 1% in late-morning trading Tuesday after President Don,All three major US stock indexes were up over 1% in late-morning trading Tuesday after President Don,0.04425624571740627
Why Tesla Stock Popped Today Despite Sliding Sales,2025-05-27 23:31:01,Yahoo,https://finnhub.io/api/news?id=692b8b68281ce2569476f8d11034865be0ce2ef1a13c6faf90f870b32b4c8070,Tesla registrations continue to plunge in Europe even as EV sales surge.  Elon Musk says he'll be refocusing on Tesla and his other businesses.  Tesla (NASDAQ: TSLA) shares are quickly rebounding from a drop last week.,Tesla registrations continue to plunge in Europe even as EV sales surge.  Elon Musk says he'll be refocusing on Tesla and his other businesses.  Tesla (NASDAQ: TSLA) shares are quickly rebounding from a drop last week.,0.07295816484838724
Why Is Tesla (TSLA) Stock Rocketing Higher Today,2025-05-27 23:19:46,Yahoo,https://finnhub.io/api/news?id=4e8f8dc9522bb50f1604d756f95fdfb7dc86a5de99a7c0c889cc02047efa183c,"Shares of electric vehicle pioneer Tesla (NASDAQ:TSLA) jumped 5.2% in the morning session after the major indices (Nasdaq +2.0%, S&P 500 +1.5%) rebounded as President Trump postponed the planned 50% tariff on European Union imports, shifting the start date to July 9, 2025.","Shares of electric vehicle pioneer Tesla (NASDAQ:TSLA) jumped 5.2% in the morning session after the major indices (Nasdaq +2.0%, S&P 500 +1.5%) rebounded as President Trump postponed the planned 50% tariff on European Union imports, shifting the start date to July 9, 2025.",0.040188767947256565
Tesla has a Europe problem,2025-05-27 23:04:27,Yahoo,https://finnhub.io/api/news?id=80128f624c575b96a06c55ed4c751f33edb89329966b711e2ee45b75d14cefee,Tesla’s sales plummeted by more than half across the European Union last month even as the bloc’s overall electric car market grew.,Tesla’s sales plummeted by more than half across the European Union last month even as the bloc’s overall electric car market grew.,0.5039351820014417
"Trump Trade War Jolts Apple, Europe And S&P 500 With Latest Tariff Twist",2025-05-23 20:14:16,DowJones,https://finnhub.io/api/news?id=0e1cfc428f6476c6185be937c6cbdf193b4c117dc95afd91a147ff87dac65677,"Trump Trade War Jolts Apple, Europe And S&P 500 With Latest Tariff Twist","Trump Trade War Jolts Apple, Europe And S&P 500 With Latest Tariff Twist",0.7552289739251137
Nvidia Earnings In Focus As This AI Chip Peer Broadcom Etches A Breakout,2025-05-27 21:15:25,DowJones,https://finnhub.io/api/news?id=5d226c386bf935264658eae0c86b903ad7edb9dd2f1d4ed82400715d05fab727,Nvidia Earnings In Focus As This AI Chip Peer Broadcom Etches A Breakout,Nvidia Earnings In Focus As This AI Chip Peer Broadcom Etches A Breakout,0.8460573330521584
"Hesai Group: Great Growth, Gritty Margins, Grim Valuation",2025-05-27 20:26:04,SeekingAlpha,https://finnhub.io/api/news?id=7da5613bf60c6a89626c1dbf6a6e02cf124b43251d81d6fa5b09fc62369d2d70,,,0.47532977536320686
Auto & Transport Roundup: Market Talk,2025-05-27 20:23:00,DowJones,https://finnhub.io/api/news?id=eae7c0eb7a672cabc55d22be55a2b06aa1d17c08a8c514f98eea518233c53f01,Auto & Transport Roundup: Market Talk,Auto & Transport Roundup: Market Talk,0.9466636478900909
Tesla Stock Clears New Early Entry As Robotaxi Service Launch Momentum Continues,2025-05-27 19:10:51,DowJones,https://finnhub.io/api/news?id=845b0adbe941f794408130975b766c6c417989d7ba739dd7326a5be642558e8c,Tesla Stock Clears New Early Entry As Robotaxi Service Launch Momentum Continues,Tesla Stock Clears New Early Entry As Robotaxi Service Launch Momentum Continues,0.26249681413173676
Auto File-The trade war rollercoaster returns,2025-05-27 19:01:13,Finnhub,https://finnhub.io/api/news?id=39d2f50590a55124094b7427ae504e8370befd5438288f702c2239321fff764c,"By Victoria Waldersee, Autos Correspondent, BerlinGreetings from Berlin!It seems the rollercoaster ride of tariff announcements andabout-turns has returned.Coming back to my inbox after a...","By Victoria Waldersee, Autos Correspondent, BerlinGreetings from Berlin!It seems the rollercoaster ride of tariff announcements andabout-turns has returned.Coming back to my inbox after a...",0.8647285625338554
Tesla Misses Out on European EV Market Growth as Sales Halved Last Month -- Update,2025-05-27 18:33:25,Finnhub,https://finnhub.io/api/news?id=864115d2b64502b0515481b4aedfc2d471e905634bf216a306059b5de262f312,By Mauro Orru Tesla's sales in the European Union slumped for a fourth consecutive month as Elon Musk's electric-vehicle maker struggles to cash in on a growing EV market in the bloc where...,By Mauro Orru Tesla's sales in the European Union slumped for a fourth consecutive month as Elon Musk's electric-vehicle maker struggles to cash in on a growing EV market in the bloc where...,0.5043726097792387
Tesla Misses Out on European EV Market Growth as Sales Halved Last Month,2025-05-27 18:31:00,DowJones,https://finnhub.io/api/news?id=3351dd97583814b673c56a82512ad75d73d46cad862886602d9b72198a534dbd,Tesla Misses Out on European EV Market Growth as Sales Halved Last Month,Tesla Misses Out on European EV Market Growth as Sales Halved Last Month,0.49024839513003826
Large cryptocurrencies rise as Sui increases,2025-05-27 18:00:00,MarketWatch,https://finnhub.io/api/news?id=1f2f4578513916ef84c7d876ee615ccb7a8b2c7019977b6ed1c2141297f6253c,Large cryptocurrencies rise as Sui increases,Large cryptocurrencies rise as Sui increases,0.21954283490777016
Tesla Rival BYD Tumbles After Launching China EV Price War. Several Rivals Fire Back.,2025-05-27 17:52:45,DowJones,https://finnhub.io/api/news?id=0ee20b00b1aa4554c641260e10a3b7836550a75c7014b45f42aa61a31ddddf0d,Tesla Rival BYD Tumbles After Launching China EV Price War. Several Rivals Fire Back.,Tesla Rival BYD Tumbles After Launching China EV Price War. Several Rivals Fire Back.,0.5093342172913253
John Hancock Balanced Fund Q1 2025 Commentary,2025-05-27 17:52:00,SeekingAlpha,https://finnhub.io/api/news?id=d7545b9ed41d0b92dc936c9fc0dfbf3792d4f203e58eb304ee9ca6cf392ccb87,,,0.9536283705383539
Dow Jones Jumps 400 Points On Trump Tariff News; Nvidia Stock Eyes New Buy Point,2025-05-27 17:47:40,DowJones,https://finnhub.io/api/news?id=68763a83c8bdb532029c45a9dc72caeec51c493c81f6e1c9f15ab3b64aa5e223,Dow Jones Jumps 400 Points On Trump Tariff News; Nvidia Stock Eyes New Buy Point,Dow Jones Jumps 400 Points On Trump Tariff News; Nvidia Stock Eyes New Buy Point,0.7197944819927216
Wall Street opens higher following tariff delay on Europe,2025-05-27 17:36:08,Finnhub,https://finnhub.io/api/news?id=2e6705d070291b304c033befcd6bf5f9d0661a0bb2eec4fd5e934dce03a1fb33,"NEW YORK — Wall Street is climbing as the roller-coaster ride created by President Donald Trump’s trade policies whips back upward, this time because of a temporary pause for tariffs on the...","NEW YORK — Wall Street is climbing as the roller-coaster ride created by President Donald Trump’s trade policies whips back upward, this time because of a temporary pause for tariffs on the...",0.05507414508610964
Gold Miners Eschew Hedging to Lap Up Sky-High Prices -- Commodities Roundup,2025-05-27 16:55:12,Finnhub,https://finnhub.io/api/news?id=b9bef5dfc1607328388879b79818387feab2b246fc6c86f502ef9bc7a53568d9,"MARKET MOVEMENTS: --Brent crude oil is down 0.7% to $63.67 a barrel. --European benchmark gas is down 0.7% to EUR36.99 a megawatt-hour. --Gold futures are down 2.2% to $3,292.20 a troy...","MARKET MOVEMENTS: --Brent crude oil is down 0.7% to $63.67 a barrel. --European benchmark gas is down 0.7% to EUR36.99 a megawatt-hour. --Gold futures are down 2.2% to $3,292.20 a troy...",0.5049438145942986
"Dow Jones Futures Rise As Trump Delays EU Tariffs; Nvidia Earnings Ahead, Tesla Has New Entry",2025-05-27 16:05:48,DowJones,https://finnhub.io/api/news?id=28b29bd05d05a90afdd1046117b81a6b2e50666937d96850e29f1a92c3a869a6,"Dow Jones Futures Rise As Trump Delays EU Tariffs; Nvidia Earnings Ahead, Tesla Has New Entry","Dow Jones Futures Rise As Trump Delays EU Tariffs; Nvidia Earnings Ahead, Tesla Has New Entry",0.13544245064258575
US futures and European markets rise on temporary US-EU trade truce,2025-05-27 16:02:00,Finnhub,https://finnhub.io/api/news?id=28d9d49ad5cd9e651cd9dd0c0642f33f075f02977e598edc9382dcfe596aeccc,European markets and U.S. futures jumped early Tuesday following a weekend trade truce between the E.U. and U.S. after Trump's threat late last week to tack on 50% imports from the trading bloc. ...,European markets and U.S. futures jumped early Tuesday following a weekend trade truce between the E.U. and U.S. after Trump's threat late last week to tack on 50% imports from the trading bloc. ...,0.05210229940712452
Nvidia Stock Ahead Of Earnings: Is A Massive Breakout Coming?,2025-05-27 16:00:00,SeekingAlpha,https://finnhub.io/api/news?id=a3b20da57f5e28501905b1de57471333f6a28dcdec46555c7587184302a5b823,,,0.8418622016906738
BYD has been grabbing market share from Tesla. Its shares are tanking after price cuts.,2025-05-27 15:01:00,MarketWatch,https://finnhub.io/api/news?id=44b3cfce97d3de24f5b7b604263ed6455d5d0eb09ba139d63e1e4253ac5446b2,BYD has been grabbing market share from Tesla. Its shares are tanking after price cuts.,BYD has been grabbing market share from Tesla. Its shares are tanking after price cuts.,0.5146730728447437
RUBBER-Japan futures rise on supply concerns amid low inventories,2025-05-27 15:00:12,Finnhub,https://finnhub.io/api/news?id=5bcf32292df041dd930a3aeaa0e786c72b0c5e4b028dad5925288f752bd1e85e,"TOKYO, May 27 - * Japanese rubber futures rose on Tuesday, underpinned byconcernsover tighter domestic supply amid relatively low inventories,while a rebound in the Shanghai market...","TOKYO, May 27 - * Japanese rubber futures rose on Tuesday, underpinned byconcernsover tighter domestic supply amid relatively low inventories,while a rebound in the Shanghai market...",0.04341917857527733
Wall Street Breakfast Podcast: Tesla Sales Tumble In Europe,2025-05-27 14:55:02,SeekingAlpha,https://finnhub.io/api/news?id=cee9058675c44fdcbf6895335ec96f7b49fca56e357eec68a6411987bd72908d,Tesla struggles in Europe as sales plunge 49% Y/Y in April. Southwest Airlines' fees for checked bags kick in this week. Trump Media prepares $3B fundraising to spend on crypto - report.,Tesla struggles in Europe as sales plunge 49% Y/Y in April. Southwest Airlines' fees for checked bags kick in this week. Trump Media prepares $3B fundraising to spend on crypto - report.,0.505801722407341
"There’s a New Trump Tariff Trade Set to Overshadow Nvidia Earnings, Inflation Data",2025-05-27 14:48:00,MarketWatch,https://finnhub.io/api/news?id=d71c6aa21df9910bcb3c4e4ecb97a74c02f710ce153d8fd2ca0115927406e961,"There’s a New Trump Tariff Trade Set to Overshadow Nvidia Earnings, Inflation Data","There’s a New Trump Tariff Trade Set to Overshadow Nvidia Earnings, Inflation Data",0.8932932689785957
"Tesla's monthly sales in Europe plunge by half, signaling backlash against Musk runs deep",2025-05-27 14:35:05,Finnhub,https://finnhub.io/api/news?id=6940fb4eb2d3aa82a0c26764b7db1946590ec3a46f1d2badb6d4b0bce5772660,"LONDON — Tesla sales across Europe plunged by half last month even as growth in the electric car market picked up pace, according to data released Tuesday. The numbers are the latest indication...","LONDON — Tesla sales across Europe plunged by half last month even as growth in the electric car market picked up pace, according to data released Tuesday. The numbers are the latest indication...",0.5071330787613988
"Tesla sales plunge in Europe, with no sign of boost from new model",2025-05-27 14:29:10,Finnhub,https://finnhub.io/api/news?id=03fb7fb619198b776d17027f84d9b867ce305fa2e0c9c862519463b392d539cf,"STORY: Tesla's sales in Europe fell 49% in April from a year earlier, even as overall battery-electric sales rose almost 28%. The U.S. EV maker's upgrade of its Model Y is showing...","STORY: Tesla's sales in Europe fell 49% in April from a year earlier, even as overall battery-electric sales rose almost 28%. The U.S. EV maker's upgrade of its Model Y is showing...",0.49835220677778125
TESLA : UBS gives a Sell rating,2025-05-27 14:14:14,Finnhub,https://finnhub.io/api/news?id=d652d121902868797e3f71de2a93c028b91b046c238ea151320d56d3402f45be,UBS analyst reiterate his Sell rating on the stock. The target price continues to be set at USD 190.,UBS analyst reiterate his Sell rating on the stock. The target price continues to be set at USD 190.,0.9556333366781473
"Trump Media & Technology shares pop on report of crypto strategy, and other movers",2025-05-27 13:42:01,MarketWatch,https://finnhub.io/api/news?id=978c19305be69c5077c3860d551052af260b7e97db21823215f8719b0f894bd1,"Trump Media & Technology shares pop on report of crypto strategy, and other movers","Trump Media & Technology shares pop on report of crypto strategy, and other movers",0.8544185757637024
Musk’s ‘24/7’ return to Tesla and business world comes as competition intensifies in China,2025-05-27 13:33:00,MarketWatch,https://finnhub.io/api/news?id=5e17991dfee7151a12d1b1f5282e377ea2d9a2e008ac02680131ecbf9de650ba,Musk’s ‘24/7’ return to Tesla and business world comes as competition intensifies in China,Musk’s ‘24/7’ return to Tesla and business world comes as competition intensifies in China,0.35272547602653503
Tesla misses out on European EV growth as Model Y fails to revive sales,2025-05-27 12:11:09,Finnhub,https://finnhub.io/api/news?id=b4456a38a417f9b5f0c0bfd5a9e9a824922be0151eb4ba1231079fa03c56eec1,"Tesla's sales in Europe fell49% in April from a year earlier, even though battery-electriccar sales rose 27.8%, as the U.S. EV maker's upgrade of itsModel Y shows little sign of reviving the...","Tesla's sales in Europe fell49% in April from a year earlier, even though battery-electriccar sales rose 27.8%, as the U.S. EV maker's upgrade of itsModel Y shows little sign of reviving the...",0.5004551140591502
