title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
Investing for the Long Term: 1 Unstoppable Vanguard ETF to Buy and Hold Forever,2025-05-23 16:14:00,Yahoo,https://finnhub.io/api/news?id=99094bca5bca0463493ad5c38519d63fd72bf11ec0c0c0ec9c05d9050dee92e1,"The Vanguard Growth ETF tracks the performance of the CRSP U.S. Large Cap Growth Index, which exclusively invests in America's largest companies.  The Vanguard ETF has beaten the return of the S&P 500 every year, on average, since it was established in 2004.  The Vanguard Growth ETF (NYSEMKT: VUG) is an exchange-traded fund (ETF) that exclusively holds large-cap stocks.","The Vanguard Growth ETF tracks the performance of the CRSP U.S. Large Cap Growth Index, which exclusively invests in America's largest companies.  The Vanguard ETF has beaten the return of the S&P 500 every year, on average, since it was established in 2004.  The Vanguard Growth ETF (NYSEMKT: VUG) is an exchange-traded fund (ETF) that exclusively holds large-cap stocks.",0.8804535008966923
2 Top Quantum Computing Stocks to Buy in 2025,2025-05-23 16:00:00,Yahoo,https://finnhub.io/api/news?id=cabc4ec2c67c03f852f5d526b2412a36b2db328295c1624e7f621b7eb70ab5e7,"Quantum computing research requires a ton of resources.  Quantum computing is an incredibly promising technology.  Multiple companies are investing heavily in this arms race, and businesses of all sizes are vying for quantum computing supremacy.","Quantum computing research requires a ton of resources.  Quantum computing is an incredibly promising technology.  Multiple companies are investing heavily in this arms race, and businesses of all sizes are vying for quantum computing supremacy.",0.7448306977748871
Wall Street Breakfast Podcast: Banking Titans In Early Talks For Shared Stablecoin,2025-05-23 14:34:45,SeekingAlpha,https://finnhub.io/api/news?id=249ac65fbe345d013aa42704ab9257570500734b2387be3fb071d29f417442ea,Big banks explore possibility of issuing joint stablecoin - report. FTC withdraws lawsuit against Microsoftâs $69 billion Activision deal. Disney moves to block YouTube from hiring ex-exec.,Big banks explore possibility of issuing joint stablecoin - report. FTC withdraws lawsuit against Microsoftâs $69 billion Activision deal. Disney moves to block YouTube from hiring ex-exec.,0.5354500049725175
Global Tech Alliance Launches 'Stargate UAE - AD Media Office,2025-05-23 14:05:13,Finnhub,https://finnhub.io/api/news?id=430b7e2f60cdd6902e3bb208510679e200be9e368d30b1b9a65d722ff11f4b4d,"AD MEDIA OFFICE: * G42, OPENAI, ORACLE, NVIDIA, SOFTBANK GROUP AND CISCOANNOUNCETHEIR PARTNERSHIP TO BUILD STARGATE UAE - AD MEDIA OFFICE * STARGATE UAE IS A...","AD MEDIA OFFICE: * G42, OPENAI, ORACLE, NVIDIA, SOFTBANK GROUP AND CISCOANNOUNCETHEIR PARTNERSHIP TO BUILD STARGATE UAE - AD MEDIA OFFICE * STARGATE UAE IS A...",0.49183811247348785
MICROSOFT CORP : Receives a Buy rating from RBC,2025-05-23 10:35:23,Finnhub,https://finnhub.io/api/news?id=a61fc161b3d66c3d6396202efcf58f5e03b43e652ce764c8ac391476b6259931,"In a research note published by Rishi Jaluria, RBC advises its customers to buy the stock. The target price remains unchanged at USD 525.","In a research note published by Rishi Jaluria, RBC advises its customers to buy the stock. The target price remains unchanged at USD 525.",0.9052630886435509
Market Anxiety Is Running High. How to Secure Your Retirement Portfolio.,2025-05-23 09:00:00,MarketWatch,https://finnhub.io/api/news?id=2cd5ba0728f3451ad5718e2808056da3dc6b6226e39fc6a5a02124ddbc3087fb,Market Anxiety Is Running High. How to Secure Your Retirement Portfolio.,Market Anxiety Is Running High. How to Secure Your Retirement Portfolio.,0.8587656449526548
Build 2025 Chaos: Walmart Inc. (WMT)’s Powerful AI Tool ‘MyAssistant’ Unintentionally Revealed By MSFT,2025-05-23 07:57:26,Yahoo,https://finnhub.io/api/news?id=e1132462d081501ae836ea3e3d01d59535b39bcb13164b16c67069f3b4529179,"Microsoft Corporation (NASDAQ:MSFT) inadvertently leaked confidential details about its AI integration with Walmart Inc. (NYSE:WMT) during a disrupted security session at Build 2025. In a chaotic moment, MSFT’s AI security chief, Neta Haiby, shared an internal Teams chat revealing Walmart’s readiness to deploy Microsoft’s Entra Web and AI Gateway. The message also flagged WMT’s proprietary […]","Microsoft Corporation (NASDAQ:MSFT) inadvertently leaked confidential details about its AI integration with Walmart Inc. (NYSE:WMT) during a disrupted security session at Build 2025. In a chaotic moment, MSFT’s AI security chief, Neta Haiby, shared an internal Teams chat revealing Walmart’s readiness to deploy Microsoft’s Entra Web and AI Gateway. The message also flagged WMT’s proprietary […]",0.5551652512513101
Palo Alto Networks: NGS Offerings To Be Boosted By Moves In AI Space,2025-05-23 07:37:19,SeekingAlpha,https://finnhub.io/api/news?id=97a669610258769eb84d5f73f5bee200ce0c53022bba4593d70dfc6da085d572,,,0.044884998351335526
Snowflake CEO: We are right at the center of the AI revolution,2025-05-23 06:50:12,Yahoo,https://finnhub.io/api/news?id=36fc5ce3f3d21ac99199a39105242da6bf9da0d9168a8a99f8447d566f96b726,"In an interview on CNBC’s Mad Money, Sridhar Ramaswamy said Snowflake’s (SNOW) core business in analytics is strong and new products are “taking off.” The company works very well with the hyperscalers and its partnership with Microsoft (MSFT) is strong, he noted. A lot of customers use Snowflake for their critical functions, he added. Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news. Try Now>> See Insiders’ Hot Stocks on TipRanks >> Read More o","In an interview on CNBC’s Mad Money, Sridhar Ramaswamy said Snowflake’s (SNOW) core business in analytics is strong and new products are “taking off.” The company works very well with the hyperscalers and its partnership with Microsoft (MSFT) is strong, he noted. A lot of customers use Snowflake for their critical functions, he added. Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news. Try Now>> See Insiders’ Hot Stocks on TipRanks >> Read More o",0.8401264175772667
FTC drops case over Microsoft's $69 billion Activision Blizzard deal,2025-05-23 04:46:14,Yahoo,https://finnhub.io/api/news?id=35a5895c20da4e633860cd9a6cf3a35d20c810c1dcd80433bbce3fda3b766c5c,"The U.S. Federal Trade Commission dropped a case that sought to block Microsoft's $69 billion purchase of ""Call of Duty"" maker Activision Blizzard, saying on Thursday that pursuing the case against the long-closed deal was not in the public interest.  FTC Chairman Andrew Ferguson is seeking to use the agency's resources for cases that fit with President Donald Trump's agenda, such as a probe related to whether advertisers colluded to spend less on X first reported by Reuters on Thursday.  Ferguson is beginning to shut down some efforts started by his predecessor Lina Khan, including dropping a case on Thursday that had accused PepsiCo of price discrimination that favored Walmart.","The U.S. Federal Trade Commission dropped a case that sought to block Microsoft's $69 billion purchase of ""Call of Duty"" maker Activision Blizzard, saying on Thursday that pursuing the case against the long-closed deal was not in the public interest.  FTC Chairman Andrew Ferguson is seeking to use the agency's resources for cases that fit with President Donald Trump's agenda, such as a probe related to whether advertisers colluded to spend less on X first reported by Reuters on Thursday.  Ferguson is beginning to shut down some efforts started by his predecessor Lina Khan, including dropping a case on Thursday that had accused PepsiCo of price discrimination that favored Walmart.",0.525876248255372
Microsoft-backed OpenAI Enters Hardware Era In $6.5 Billion Deal,2025-05-23 04:25:16,Yahoo,https://finnhub.io/api/news?id=19595be0c44420b0c5f7e2e6021180487b334e76c050b0270993d80a094ca1dc,"Prototypes mimic iPod Shuffle, tap PCs and phones for display","Prototypes mimic iPod Shuffle, tap PCs and phones for display",0.8257011026144028
US Copyright Office director sues Trump administration over firing,2025-05-23 04:23:49,Finnhub,https://finnhub.io/api/news?id=3653784003f2250ce3572f85fcc08a709adc3956f3512b8a01112bebf8329c9a,"WASHINGTON -The U.S. Copyright Office director fired by the Trump administration sued President Donald Trump and other government officials on Thursday, arguing her firing was unconstitutional and...","WASHINGTON -The U.S. Copyright Office director fired by the Trump administration sued President Donald Trump and other government officials on Thursday, arguing her firing was unconstitutional and...",0.5162768145091832
Walmart joins layoff wave amid economic and global strains,2025-05-23 04:22:27,Yahoo,https://finnhub.io/api/news?id=e5ba377fa3d2059ab97c92604ae23d9039df4ea667ce9274a46c8c7a76a112e3,"Walmart (WMT) is cutting about 1,500 jobs to streamline operations across tech, e-commerce, and its ad business. Market Domination host Madison Mills breaks down how Walmart, TD Bank (TD) , Microsoft (MSFT), and Nissan (7201.T) are all turning to layoffs amid economic pressure and rising geopolitical uncertainty. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","Walmart (WMT) is cutting about 1,500 jobs to streamline operations across tech, e-commerce, and its ad business. Market Domination host Madison Mills breaks down how Walmart, TD Bank (TD) , Microsoft (MSFT), and Nissan (7201.T) are all turning to layoffs amid economic pressure and rising geopolitical uncertainty. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",0.5166668430902064
Lazard U.S. Equity Concentrated Portfolio Q1 2025 Commentary,2025-05-23 02:30:00,SeekingAlpha,https://finnhub.io/api/news?id=f42d25af50ec7246f6a1cc65f05e33f8eb40973ba6a5330b9a7a81545e8a5f63,"In the first quarter, the Lazard US Equity Concentrated Portfolio underperformed its benchmark, the S&P 500 Index. Read more here.","In the first quarter, the Lazard US Equity Concentrated Portfolio underperformed its benchmark, the S&P 500 Index. Read more here.",0.604837141931057
Market Chatter: Microsoft-backed Builder.ai's Former Executives Said to Have Reported 'Bogus' Sales,2025-05-23 01:45:34,Yahoo,https://finnhub.io/api/news?id=b7221677ec14c8d2204b2472840679c2346367f7bbbbb57f65a379ace1923015,"Microsoft (MSFT)-backed Builder.ai collapsed followed an internal inquiry, which found that the comp","Microsoft (MSFT)-backed Builder.ai collapsed followed an internal inquiry, which found that the comp",0.5304229580797255
Microsoft President Smith On FTC Decision To Drop Case Grateful To The FTC For Today'S Announcement,2025-05-23 01:24:06,Finnhub,https://finnhub.io/api/news?id=aeadec3ea95bb9e668fa5e9849e9778aea4c62c27e1823079289006581da8045,May 22 - * MICROSOFT PRESIDENT SMITH ON FTC DECISION TO DROP CASE:GRATEFULTO THE FTC FOR TODAY’S ANNOUNCEMENTSource text: [https://tinyurl.com/4kebxnhd]Further company coverage: ...,May 22 - * MICROSOFT PRESIDENT SMITH ON FTC DECISION TO DROP CASE:GRATEFULTO THE FTC FOR TODAY’S ANNOUNCEMENTSource text: [https://tinyurl.com/4kebxnhd]Further company coverage: ...,0.8816893259063363
FTC drops case over Microsoft's $69-billion Activision Blizzard deal,2025-05-23 01:01:24,Finnhub,https://finnhub.io/api/news?id=1fa760256107bfa0f6155050bd66e03d22195d12fc367e20b13aee5b419c1416,"The U.S. Federal Trade Commissiondropped a case that sought to block Microsoft's$69-billion purchase of Call of Duty maker ActivisionBlizzard, saying on Thursday that pursuing the case against...","The U.S. Federal Trade Commissiondropped a case that sought to block Microsoft's$69-billion purchase of Call of Duty maker ActivisionBlizzard, saying on Thursday that pursuing the case against...",0.5125884842127562
FTC drops case over Microsoft's acquisition of Activision Blizzard,2025-05-23 00:47:06,Finnhub,https://finnhub.io/api/news?id=e7dd81ddffb966aeff39bc233c8a464c07713ffa4f275e4d5dad695a42bcd053,"The U.S. Federal Trade Commission dropped a case that sought to block Microsoft's acquisition of Activision Blizzard, saying on Thursday that pursuing the case against the long-closed deal was not in...","The U.S. Federal Trade Commission dropped a case that sought to block Microsoft's acquisition of Activision Blizzard, saying on Thursday that pursuing the case against the long-closed deal was not in...",0.5096552288159728
