title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
"OpenAI looks to ship 100M AI ‘companion’ devices for everyday life, WSJ reports",2025-05-24 17:45:51,Yahoo,https://finnhub.io/api/news?id=b8c71632e14663c0240a67883c18bcd55ab552110f683c7f4d921c272514a4d5,"Sam Altman told his staff that Microsoft (MSFT)-backed OpenAI aims to ship 100M AI “companion” devices meant for everyday life, and to release the first by late 2026, The Wall Street Journal’s Berber Jin reports. The AI device, not a phone or glasses, will be pocket-size, screen-free and contextually aware, Jin writes. Sam Altman and Jony Ive envision a “family of devices” integrating hardware and software, according to the report. Published first on TheFly – the ultimate source for real-time, m","Sam Altman told his staff that Microsoft (MSFT)-backed OpenAI aims to ship 100M AI “companion” devices meant for everyday life, and to release the first by late 2026, The Wall Street Journal’s Berber Jin reports. The AI device, not a phone or glasses, will be pocket-size, screen-free and contextually aware, Jin writes. Sam Altman and Jony Ive envision a “family of devices” integrating hardware and software, according to the report. Published first on TheFly – the ultimate source for real-time, m",0.8664228990674019
Charting the Global Economy: Long-Term Bond Yields Soar Around the World,2025-05-24 17:00:00,Yahoo,https://finnhub.io/api/news?id=d569bc16c6cd04d7f61600fa09ed7434474b8cf9e30c439ea3467ea724db4b47,"(Bloomberg) -- Around the world, yields on longer-dated sovereign debt have soared as investors question the ability of governments to cover massive budget deficits.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?Chicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtIn the US, 30-y","(Bloomberg) -- Around the world, yields on longer-dated sovereign debt have soared as investors question the ability of governments to cover massive budget deficits.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfNYC’s War on Trash Gets a Glam SquadCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?Chicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtIn the US, 30-y",0.7953057810664177
Apple has been the worst Big Tech stock lately. Here’s why investors are missing the big picture.,2025-05-24 16:30:00,MarketWatch,https://finnhub.io/api/news?id=c93d4bed3ef473a8692ab37f73dc1d59f9d6e8f1d6a75fc55a6173b51d55399a,Apple has been the worst Big Tech stock lately. Here’s why investors are missing the big picture.,Apple has been the worst Big Tech stock lately. Here’s why investors are missing the big picture.,0.5805381638929248
5 Best CEFs This Month For Yields Up To 14% (May 2025),2025-05-24 16:00:00,SeekingAlpha,https://finnhub.io/api/news?id=b75c7d61e883a81f425a93fd499175b0ca3c9bb887e49e5974fcd7bdfea8be17,,,0.4601529985666275
What Moved Markets This Week,2025-05-24 15:33:24,SeekingAlpha,https://finnhub.io/api/news?id=acb3ec55ca75ecffcb330931394cd12c59292ada6cc21075f0ef9d9081ba98c6,,,0.9065351411700249
AP Top Financial News at 8:07 a.m. EDT,2025-05-24 12:00:00,Yahoo,https://finnhub.io/api/news?id=2ccdb33808556bb3990b26997777e01395ece91a04b0b9e0d10e7a3f6e1a8510,Apple has had few incentives in the past to start making iPhones in US,Apple has had few incentives in the past to start making iPhones in US,0.8171167075634003
"Apple Faces 'First Serious Threat In 20 Years' As OpenAI Acquires iPhone Maker's Former Design Chief Jony Ive's Hardware Startup, Says Gene Munster",2025-05-24 11:31:26,Yahoo,https://finnhub.io/api/news?id=625babdf9899ed45b49539aff7b80c993ea3fede431a3bb7faaed89c89893e54,"Gene Munster, Managing Partner at Deepwater Asset Management, warned Wednesday that OpenAI represents the first serious competitive threat to Apple Inc. (NASDAQ:AAPL) in two decades following the artificial intelligence company’s $6.5 billion acquisition of former Apple design chief Jony Ive‘s hardware startup. What Happened: “The real risk for AAPL is whether the threat of these devices from OpenAI compresses Apple’s multiple,” Munster wrote on X, highlighting concerns about the iPhone maker’s","Gene Munster, Managing Partner at Deepwater Asset Management, warned Wednesday that OpenAI represents the first serious competitive threat to Apple Inc. (NASDAQ:AAPL) in two decades following the artificial intelligence company’s $6.5 billion acquisition of former Apple design chief Jony Ive‘s hardware startup. What Happened: “The real risk for AAPL is whether the threat of these devices from OpenAI compresses Apple’s multiple,” Munster wrote on X, highlighting concerns about the iPhone maker’s",0.5202067149803042
Tim Cook’s Bad Year Keeps Getting Worse,2025-05-24 10:00:00,Yahoo,https://finnhub.io/api/news?id=dad4b3c49813a194b67b88363216f5d048d613ec6d85da1d60b8257f1cfb2fe1,"On Friday, President Trump targeted  Apple  with new demands that the company make iPhones in the U.S., threatening 25% tariffs if the company doesn’t comply.  “Rise and shine Tim Cook,” Trump whisperer  Laura Loomer  posted on X, reminding the Apple CEO he is at the center of the president’s trade bull’s-eye.  Aside from Trump, Cook is facing off against two U.S. judges, European and worldwide regulators, state and federal lawmakers, and even a creator of the iPhone, to say nothing of the cast of rivals outrunning Apple in artificial intelligence.","On Friday, President Trump targeted  Apple  with new demands that the company make iPhones in the U.S., threatening 25% tariffs if the company doesn’t comply.  “Rise and shine Tim Cook,” Trump whisperer  Laura Loomer  posted on X, reminding the Apple CEO he is at the center of the president’s trade bull’s-eye.  Aside from Trump, Cook is facing off against two U.S. judges, European and worldwide regulators, state and federal lawmakers, and even a creator of the iPhone, to say nothing of the cast of rivals outrunning Apple in artificial intelligence.",0.5835308684036136
Columbia Balanced Fund Q1 2025 Commentary,2025-05-24 07:15:00,SeekingAlpha,https://finnhub.io/api/news?id=0385c794f7ed58aa50e2427ed31d1d76b351c3bcb93035845a5783a9f42968ef,,,0.9575831163674593
"Stocks to Watch: Apple, Booz Allen,  Constellation Energy, Intuit",2025-05-24 05:57:30,Yahoo,https://finnhub.io/api/news?id=bfd54d01a226bc1e24b03f6bed55de4ce2e7aa6cdfdc5ec84c1ad09264c1eb50,"↘️ Booz Allen (BAH): The company plans to cut roughly 2,500 jobs as it grapples with the effects of the Trump administration’s crackdown on federal contracting. Shares dropped more than 16%. ↘️ Apple (AAPL): President Trump racketed up pressure on Apple, saying iPhones manufactured abroad could face import taxes of at least 25%.","↘️ Booz Allen (BAH): The company plans to cut roughly 2,500 jobs as it grapples with the effects of the Trump administration’s crackdown on federal contracting. Shares dropped more than 16%. ↘️ Apple (AAPL): President Trump racketed up pressure on Apple, saying iPhones manufactured abroad could face import taxes of at least 25%.",0.5065954802557826
Tim Cook Called Texas Governor to Stop Online Child-Safety Legislation,2025-05-24 05:40:00,Yahoo,https://finnhub.io/api/news?id=bbb45d89dffa0c9c424208fbd699effb88e2d2cba22699e7ab2f8d5bdb0eada3,Apple’s CEO called Texas Gov. Greg Abbott after a law passed requiring app stores to verify user ages.,Apple’s CEO called Texas Gov. Greg Abbott after a law passed requiring app stores to verify user ages.,0.5605826238170266
"Trump Threatens Fresh Tariffs on EU, iPhones and Rival Devices",2025-05-24 05:15:00,Yahoo,https://finnhub.io/api/news?id=2a8e5878890dbd7cb4550a414000400c131163b7bc7b6b6d3817ca22ecab676e,"President Trump fired new salvos in the global trade war, threatening a 50% tariff on imported goods from the European Union and new duties on iPhones and other smartphones made overseas.","President Trump fired new salvos in the global trade war, threatening a 50% tariff on imported goods from the European Union and new duties on iPhones and other smartphones made overseas.",0.5440942430868745
Stocks Take Another Tariff To The Shin,2025-05-24 05:05:00,SeekingAlpha,https://finnhub.io/api/news?id=89ee8af1f6918ecf1ca8d31ee6ae7c62abe612f05f802f065c7f46e866201beb,"Markets sagged again Friday after a fresh round of tariff threats landed like a sandbag, flattening retailers still wheezing from the last batch.","Markets sagged again Friday after a fresh round of tariff threats landed like a sandbag, flattening retailers still wheezing from the last batch.",0.4947795523330569
Wall Street Declines After Trump's Fresh Tariff Threats; Apple Falls 3%,2025-05-24 04:59:53,Yahoo,https://finnhub.io/api/news?id=bd07211360dd6c0d542c9779f3f9ae624dab1c4646ee29ec93c1d7ce328f4fc9,US benchmark equity indexes declined on Friday as President Donald Trump's tariff threats against th,US benchmark equity indexes declined on Friday as President Donald Trump's tariff threats against th,0.49929124396294355
"Trump Threatens EU, Smartphones as Tariff Rhetoric Escalates",2025-05-24 04:59:23,Yahoo,https://finnhub.io/api/news?id=eac7308328e8802d9a51a2a235a161a62369f0c9837d07ae714668ed8fac299c,(Bloomberg) -- Supply Lines is a daily newsletter that tracks global trade. Sign up here.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?NYC’s War on Trash Gets a Glam SquadChicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtPresident Donald Trump dug in on his threat to impose a 50% tariff on the European Union an,(Bloomberg) -- Supply Lines is a daily newsletter that tracks global trade. Sign up here.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?NYC’s War on Trash Gets a Glam SquadChicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtPresident Donald Trump dug in on his threat to impose a 50% tariff on the European Union an,0.890660498291254
"Trump Targets Samsung, Apple Phones With 25% Tariff Threat",2025-05-24 04:56:02,Yahoo,https://finnhub.io/api/news?id=6aed5b6d257584663820fdff8a3d0f81ecb4bec99b6a00b56a78d024e74f1cac,(Bloomberg) -- Supply Lines is a daily newsletter that tracks global trade. Sign up here.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?NYC’s War on Trash Gets a Glam SquadChicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtPresident Donald Trump said that the tariffs he threatened against Apple Inc. earlier Frida,(Bloomberg) -- Supply Lines is a daily newsletter that tracks global trade. Sign up here.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?NYC’s War on Trash Gets a Glam SquadChicago’s O’Hare Airport Seeks Up to $4.3 Billion of Muni DebtPresident Donald Trump said that the tariffs he threatened against Apple Inc. earlier Frida,0.8944860585033894
"US Equity Indexes Fall in Week on Treasury Market Jitters, Trump Warnings to EU, Apple",2025-05-24 04:50:50,Yahoo,https://finnhub.io/api/news?id=e838ab7419c7d17b7131325a3cdc3cfd9cd5cae0076cedc35dc0f646e83a759c,US equity indexes fell this week as the White House's budget bill triggered jitters in the Treasury,US equity indexes fell this week as the White House's budget bill triggered jitters in the Treasury,0.5034599732607603
"Stocks Fall on Tariff Broadside, After Week of Bond Market Agita",2025-05-24 04:41:00,Yahoo,https://finnhub.io/api/news?id=acd4ddbf89a7fa88e286274c3fac84d8f7f007392654c263edd8652aa53c9373,"President Trump renewed his tariff campaign Friday, threatening to impose a 50% rate on the European Union and warning  Apple  that foreign-made iPhones could face significant levies.  Shares of Apple lost 3%, while broader stock indexes finished the day lower by 0.6% to 1%.  The S&P 500 index ended the week down 2.6%; the Dow Jones Industrial Average and the Nasdaq Composite both fell 2.5%.","President Trump renewed his tariff campaign Friday, threatening to impose a 50% rate on the European Union and warning  Apple  that foreign-made iPhones could face significant levies.  Shares of Apple lost 3%, while broader stock indexes finished the day lower by 0.6% to 1%.  The S&P 500 index ended the week down 2.6%; the Dow Jones Industrial Average and the Nasdaq Composite both fell 2.5%.",0.506306376773864
Apple Stock Falls As Trump Threatens iPhone Tariff,2025-05-24 04:19:30,Yahoo,https://finnhub.io/api/news?id=74ee9805dacb5a1410d793da62df00a30e003457afe089f4880ae9f29b59f4ba,Apple stock fell Friday after President Donald Trump threatened to put a tariff on Apple iPhones of “at least 25%.”,Apple stock fell Friday after President Donald Trump threatened to put a tariff on Apple iPhones of “at least 25%.”,0.5041678287088871
Apple Is Unlikely to Escape Tariffs This Time. Trump Is Doubling Down.,2025-05-24 04:18:00,Yahoo,https://finnhub.io/api/news?id=b5637b17166a2816de768f9383e807dc643faadda4ba2fa13add5e0836949ebb,Apple stock was dropping on Friday after President Donald Trump threatened a 25% tariff on its iPhones sold in the U.S. unless they are made in the U.S.,Apple stock was dropping on Friday after President Donald Trump threatened a 25% tariff on its iPhones sold in the U.S. unless they are made in the U.S.,0.5047037173062563
Dollar Falls to Lowest Since 2023 as Investors Eye Trade Risks,2025-05-24 04:16:19,Yahoo,https://finnhub.io/api/news?id=a910d3b05a7bcd03e36bdd3745d3537aea4d59a69834f694441250914db143b6,(Bloomberg) -- The US dollar slumped to its lowest level since 2023 as new tariff threats from President Donald Trump and the risk of a widening fiscal deficit drag on the currency’s appeal.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?NYC’s War on Trash Gets a Glam SquadChicago’s O’Hare Airport Seeks Up to $4.3 Billion of,(Bloomberg) -- The US dollar slumped to its lowest level since 2023 as new tariff threats from President Donald Trump and the risk of a widening fiscal deficit drag on the currency’s appeal.Most Read from BloombergNY Private School Pleads for Donors to Stay Open After Declaring BankruptcyUAE’s AI University Aims to Become Stanford of the GulfCan Frank Gehry’s ‘Grand LA’ Make Downtown Feel Like a Neighborhood?NYC’s War on Trash Gets a Glam SquadChicago’s O’Hare Airport Seeks Up to $4.3 Billion of,0.5108087779954076
"Equity Markets Close Lower as Trump Proposes New Tariffs on EU, Apple",2025-05-24 04:14:24,Yahoo,https://finnhub.io/api/news?id=a16e1dbb6453be87ea92478351c9006b8daa502eebcf0d7874d2713c46287d59,"US benchmark equity indexes closed lower on Friday, as President Donald Trump threatens new tariffs","US benchmark equity indexes closed lower on Friday, as President Donald Trump threatens new tariffs",0.5027135093696415
"Markets dip after Trump threatens tariffs against Europe and Apple, sinking the iPhone maker’s stock by 3%",2025-05-24 04:09:21,Yahoo,https://finnhub.io/api/news?id=7aecca6f6a963dd2925b562f0d21835551e4f5df1fa92f69c0216cb23d5a90a3,The president said he would issue a 50% tariff on the EU and a 25% tax on Apple in a pair of Truth Social posts.,The president said he would issue a 50% tariff on the EU and a 25% tax on Apple in a pair of Truth Social posts.,0.5045465636067092
Tim Cook to Donald Trump: You Were Serious About That?,2025-05-24 04:08:00,Yahoo,https://finnhub.io/api/news?id=3cc9a969650257c4024f8081abf1594d407e781865fcb348d51c018fb7a500b0,"Just moving out of China won’t be enough for Apple to satisfy the president’s demands for U.S. production, Ben Rose writes in a guest commentary.","Just moving out of China won’t be enough for Apple to satisfy the president’s demands for U.S. production, Ben Rose writes in a guest commentary.",0.8018878027796745
The problem with Trump's call for Apple to make iPhones in the US,2025-05-24 04:04:50,Yahoo,https://finnhub.io/api/news?id=a0cf96ec65169e2b976ed6b1ef3ab5750709da27ad39d1045af28f43f4474692,"President Trump says Apple (AAPL), along with other smartphone makers like Samsung (005930.KS), will have to pay a 25% tariff for every iPhone sold in the US that wasn't made domestically. Epistrophy Capital Research chief market strategist and host of ""The Drill Down"" podcast, Cory Johnson, joins Market Domination to discuss the dynamics that prevent Apple from making iPhones in the US. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","President Trump says Apple (AAPL), along with other smartphone makers like Samsung (005930.KS), will have to pay a 25% tariff for every iPhone sold in the US that wasn't made domestically. Epistrophy Capital Research chief market strategist and host of ""The Drill Down"" podcast, Cory Johnson, joins Market Domination to discuss the dynamics that prevent Apple from making iPhones in the US. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",0.9100511651486158
"US Equities Markets End Lower Friday After Trump's EU, Apple Tariff Threats",2025-05-24 04:01:31,Yahoo,https://finnhub.io/api/news?id=342e6352682c031a617938fc571bd0c7f072fbbb5ec04f73e071caae1b185e63,US benchmark equity indexes ended lower Friday as President Donald Trump threatened new tariffs agai,US benchmark equity indexes ended lower Friday as President Donald Trump threatened new tariffs agai,0.4993294198065996
"Stock market today: Dow, S&P 500, Nasdaq fall as Trump tariff threats roar back, US deficit anxiety deepens",2025-05-24 04:00:55,Yahoo,https://finnhub.io/api/news?id=1aca6ae325cbe7c149f057794dd522779bee24709ada35f2f6f65a038023adfd,Wall Street is assessing President Trump''s tariff salvo on Apple and what his giant tax bill means for the deficit and the economy.,Wall Street is assessing President Trump''s tariff salvo on Apple and what his giant tax bill means for the deficit and the economy.,0.5283869542181492
Sector Update: Tech Stocks Fall Late Afternoon,2025-05-24 03:48:57,Yahoo,https://finnhub.io/api/news?id=2016f291000c11383d871640f42ba1da068fa549c99ac1ae86b656c64f81dc48,"Tech stocks were in the red late Friday afternoon, with the Technology Select Sector SPDR Fund (XLK)","Tech stocks were in the red late Friday afternoon, with the Technology Select Sector SPDR Fund (XLK)",0.5044877952896059
"WRAPUP 8-Trump threatens new tariffs on European Union and Apple, reigniting trade fears",2025-05-24 03:32:04,Finnhub,https://finnhub.io/api/news?id=d9cd3382aaa49c7859433f14e280cd8cb68539c6c0be3e6b1abc41edb761391b,"* Trump threatens 25% tariff on non-US-made iPhones * Proposed tariff on Apple would also apply to Samsung,Trump says * President says, 'I'm...","* Trump threatens 25% tariff on non-US-made iPhones * Proposed tariff on Apple would also apply to Samsung,Trump says * President says, 'I'm...",0.3919171914458275
Wall St falls as Trump tariff threats spark market uncertainty,2025-05-24 02:20:09,Finnhub,https://finnhub.io/api/news?id=cf00f720a947964f98fee7063193d99a7e1887c121712d2bdde044deda1beda7,"STORY: U.S. stocks fell on Friday, notching a weekly loss, with the Dow and S&P 500 each dropping more than six-tenths of a percent and the Nasdaq shedding 1%. President Donald Trump...","STORY: U.S. stocks fell on Friday, notching a weekly loss, with the Dow and S&P 500 each dropping more than six-tenths of a percent and the Nasdaq shedding 1%. President Donald Trump...",0.5032794992439449
"You Mess With The Don, You Get The Tariffs",2025-05-24 02:09:57,SeekingAlpha,https://finnhub.io/api/news?id=e98dbe04f89de71e39d8cb1c514edd11e30225bc4b4bebb0358766aefe6ca961,Explore how US trade policy's reliance on tariffs affects global markets and firms like Apple. Click for more on the brewing trade war and its impact on markets.,Explore how US trade policy's reliance on tariffs affects global markets and firms like Apple. Click for more on the brewing trade war and its impact on markets.,0.8751485338434577
The Stock Market Had a Bad Week. It’s Your Fault.,2025-05-24 01:51:00,MarketWatch,https://finnhub.io/api/news?id=d51e20d41b4cba18329458a8cdfea3f5b83958f48ca54398d806bcb2982c597d,The Stock Market Had a Bad Week. It’s Your Fault.,The Stock Market Had a Bad Week. It’s Your Fault.,0.5165774635970592
Tech Declines as Trump Singles Out Apple - Tech Roundup,2025-05-24 01:44:37,Finnhub,https://finnhub.io/api/news?id=1acb1ff75acb646c5c43f0909999e19aed76419e97b6f943e0b070223f5e1dcf,Shares of technology companies fell after President Donald Trump singled Apple out for tariff threats. Trump vowed he would impose duties of 25% on iPhones made overseas and shares of the...,Shares of technology companies fell after President Donald Trump singled Apple out for tariff threats. Trump vowed he would impose duties of 25% on iPhones made overseas and shares of the...,0.503675639629364
"Trump threatens new tariffs on European Union, Apple",2025-05-24 01:41:11,Finnhub,https://finnhub.io/api/news?id=9b726602fe2865ec8584ac927022ebd4e2e69f5b63869df9f5ce9144a89b957f,"STORY: I just said it's time that we play the game the way I know how to play the game. U.S. President Donald Trump told reporters, Friday, that a threatened 50% tariff on EU goods,...","STORY: I just said it's time that we play the game the way I know how to play the game. U.S. President Donald Trump told reporters, Friday, that a threatened 50% tariff on EU goods,...",0.6831849217414856
"Dollar, stocks fall as Trump targets Europe and Apple in tariff threats",2025-05-24 01:35:05,Finnhub,https://finnhub.io/api/news?id=b3f2beae76f18a26ac6fb9bcbee9f72d478ee4766231a7d9cbdb9a7d4a5f8af4,"Major stock indexes and thedollar eased on Friday after U.S. President Donald Trumpunleashed his latest trade threats, recommending 50% tariffs onEuropean Union imports from June 1 and considering...","Major stock indexes and thedollar eased on Friday after U.S. President Donald Trumpunleashed his latest trade threats, recommending 50% tariffs onEuropean Union imports from June 1 and considering...",0.5047313328832388
"Tech, Media & Telecom Roundup: Market Talk",2025-05-24 01:04:00,DowJones,https://finnhub.io/api/news?id=5a5d7f3ecd933ed1f803828e9aa488fb7533fee4f21425ec0dc7cf36b8596305,"Tech, Media & Telecom Roundup: Market Talk","Tech, Media & Telecom Roundup: Market Talk",0.9540842436254025
EU urges respect not threats as Trump pushes for 50% tariff,2025-05-24 01:01:04,Finnhub,https://finnhub.io/api/news?id=1efca9dbe66be0a76de89e2a42d24a7d9e0754738e7c23c62330120a0b91d64d,"The European Commissionurged the U.S. on Friday to bring respect, not threats, to tradetalks after President Donald Trump pushed for a 50% tariff on EUgoods. Insisting the European...","The European Commissionurged the U.S. on Friday to bring respect, not threats, to tradetalks after President Donald Trump pushed for a 50% tariff on EUgoods. Insisting the European...",0.3142682760953903
TSX's weekly winning streak ends as investors consolidate recent gains,2025-05-24 00:36:04,Finnhub,https://finnhub.io/api/news?id=bb5ef15a6fac50e68cec6b02118d4fa9e12662301959e25a491680cd45b74f2e,"Canada's main stock index edgedhigher on Friday as gold mining shares rallied, but the move waslimited as trade tensions resurfaced and investors worried aboutthe recent upward move in long-term...","Canada's main stock index edgedhigher on Friday as gold mining shares rallied, but the move waslimited as trade tensions resurfaced and investors worried aboutthe recent upward move in long-term...",0.4655890129506588
"WRAPUP 7-Trump threatens new tariffs on European Union, Apple, reigniting trade fears",2025-05-24 00:29:21,Finnhub,https://finnhub.io/api/news?id=b4442db5ce385039802abfda0fca4ac090bc03db9395f64e5c50f69ccb91df67,* Trump threatens 25% tariff on non-US made iPhones * Proposed tariff on Apple would...,* Trump threatens 25% tariff on non-US made iPhones * Proposed tariff on Apple would...,0.5383827909827232
Latam FX benefits from weak dollar after Trump's fresh tariff threat,2025-05-24 00:29:10,Finnhub,https://finnhub.io/api/news?id=b72547d69564482ea44d7df5b36c610f1adef4552b6a525c6b3a7ddb19d9789d,"Latin American strengthened against afalling dollar on Friday as investors assessed the impact ofU.S. President Donald Trump's latest trade threats on the globaleconomy, which was already grappling...","Latin American strengthened against afalling dollar on Friday as investors assessed the impact ofU.S. President Donald Trump's latest trade threats on the globaleconomy, which was already grappling...",0.12666594982147217
